     1.60000000    15.00000000    26.00000000  -656.45779311  -656.45778172
     1.60000000    15.00000000    27.00000000  -656.45779307  -656.45778168
     1.60000000    15.00000000    28.00000000  -656.45779305  -656.45778166
     1.60000000    15.00000000    29.00000000  -656.45779302  -656.45778163
     1.60000000    15.00000000    30.00000000  -656.45779300  -656.45778161
     1.60000000    15.00000000    32.00000000  -656.45779300  -656.45778161
     1.60000000    15.00000000    34.00000000  -656.45779295  -656.45778157
     1.60000000    15.00000000    36.00000000  -656.45779294  -656.45778155
     1.60000000    15.00000000    38.00000000  -656.45779293  -656.45778155
     1.60000000    15.00000000    40.00000000  -656.45779293  -656.45778154
              0              0              0              0              0
     1.60000000    30.00000000     5.40000000  -656.41632993  -656.41973733
     1.60000000    30.00000000     5.60000000  -656.42979160  -656.43258812
     1.60000000    30.00000000     5.80000000  -656.43908209  -656.44135363
     1.60000000    30.00000000     6.00000000  -656.44544179  -656.44726985
     1.60000000    30.00000000     6.20000000  -656.44975977  -656.45121840
     1.60000000    30.00000000     6.40000000  -656.45266631  -656.45382083
     1.60000000    30.00000000     6.60000000  -656.45460423  -656.45551099
     1.60000000    30.00000000     6.80000000  -656.45588233  -656.45658913
     1.60000000    30.00000000     7.00000000  -656.45671454  -656.45726130
     1.60000000    30.00000000     7.20000000  -656.45724792  -656.45766759
     1.60000000    30.00000000     7.40000000  -656.45758279  -656.45790222
     1.60000000    30.00000000     7.60000000  -656.45778697  -656.45802786
     1.60000000    30.00000000     8.00000000  -656.45797043  -656.45810272
     1.60000000    30.00000000     8.50000000  -656.45800772  -656.45806401
     1.60000000    30.00000000     9.00000000  -656.45797776  -656.45799580
     1.60000000    30.00000000     9.50000000  -656.45793543  -656.45793532
     1.60000000    30.00000000    10.00000000  -656.45789853  -656.45789039
     1.60000000    30.00000000    11.00000000  -656.45784957  -656.45783687
     1.60000000    30.00000000    11.50000000  -656.45783516  -656.45782215
     1.60000000    30.00000000    12.00000000  -656.45782482  -656.45781186
     1.60000000    30.00000000    12.50000000  -656.45781728  -656.45780454
     1.60000000    30.00000000    13.00000000  -656.45781170  -656.45779922
     1.60000000    30.00000000    13.50000000  -656.45780753  -656.45779530
     1.60000000    30.00000000    14.00000000  -656.45780437  -656.45779236
     1.60000000    30.00000000    14.50000000  -656.45780197  -656.45779012
     1.60000000    30.00000000    15.00000000  -656.45780016  -656.45778843
     1.60000000    30.00000000    15.50000000  -656.45779871  -656.45778707
     1.60000000    30.00000000    16.00000000  -656.45779761  -656.45778604
     1.60000000    30.00000000    17.00000000  -656.45779587  -656.45778439
     1.60000000    30.00000000    18.00000000  -656.45779492  -656.45778347
     1.60000000    30.00000000    19.00000000  -656.45779430  -656.45778288
     1.60000000    30.00000000    20.00000000  -656.45779391  -656.45778250
     1.60000000    30.00000000    21.00000000  -656.45779364  -656.45778224
     1.60000000    30.00000000    22.00000000  -656.45779345  -656.45778206
     1.60000000    30.00000000    23.00000000  -656.45779332  -656.45778193
     1.60000000    30.00000000    24.00000000  -656.45779323  -656.45778183
     1.60000000    30.00000000    25.00000000  -656.45779316  -656.45778176
     1.60000000    30.00000000    26.00000000  -656.45779310  -656.45778171
     1.60000000    30.00000000    27.00000000  -656.45779306  -656.45778167
     1.60000000    30.00000000    28.00000000  -656.45779304  -656.45778165
     1.60000000    30.00000000    29.00000000  -656.45779301  -656.45778162
     1.60000000    30.00000000    30.00000000  -656.45779301  -656.45778162
     1.60000000    30.00000000    32.00000000  -656.45779299  -656.45778160
     1.60000000    30.00000000    34.00000000  -656.45779295  -656.45778156
     1.60000000    30.00000000    36.00000000  -656.45779294  -656.45778155
     1.60000000    30.00000000    38.00000000  -656.45779293  -656.45778154
     1.60000000    30.00000000    40.00000000  -656.45779293  -656.45778154
              0              0              0              0              0
     1.60000000    45.00000000     4.40000000  -656.32128312  -656.32531921
     1.60000000    45.00000000     4.80000000  -656.39196206  -656.39514462
     1.60000000    45.00000000     5.20000000  -656.42722865  -656.42958138
     1.60000000    45.00000000     5.40000000  -656.43728829  -656.43926887
     1.60000000    45.00000000     5.60000000  -656.44420522  -656.44585145
     1.60000000    45.00000000     5.80000000  -656.44892200  -656.45027412
     1.60000000    45.00000000     6.00000000  -656.45211046  -656.45320856
     1.60000000    45.00000000     6.20000000  -656.45424512  -656.45512739
     1.60000000    45.00000000     6.40000000  -656.45565857  -656.45636014
     1.60000000    45.00000000     6.60000000  -656.45658231  -656.45713458
     1.60000000    45.00000000     6.80000000  -656.45717637  -656.45760676
     1.60000000    45.00000000     7.00000000  -656.45755050  -656.45788243
     1.60000000    45.00000000     7.20000000  -656.45777933  -656.45803251
     1.60000000    45.00000000     7.40000000  -656.45791327  -656.45810400
     1.60000000    45.00000000     7.60000000  -656.45798604  -656.45812766
     1.60000000    45.00000000     8.00000000  -656.45803007  -656.45810364
     1.60000000    45.00000000     8.50000000  -656.45800505  -656.45803133
     1.60000000    45.00000000     9.00000000  -656.45795976  -656.45796278
     1.60000000    45.00000000     9.50000000  -656.45791738  -656.45790985
     1.60000000    45.00000000    10.00000000  -656.45788430  -656.45787235
     1.60000000    45.00000000    11.00000000  -656.45784235  -656.45782840
     1.60000000    45.00000000    11.50000000  -656.45783007  -656.45781622
     1.60000000    45.00000000    12.00000000  -656.45782118  -656.45780762
     1.60000000    45.00000000    12.50000000  -656.45781464  -656.45780144
     1.60000000    45.00000000    13.00000000  -656.45780977  -656.45779692
     1.60000000    45.00000000    13.50000000  -656.45780611  -656.45779357
     1.60000000    45.00000000    14.00000000  -656.45780332  -656.45779103
     1.60000000    45.00000000    14.50000000  -656.45780117  -656.45778909
     1.60000000    45.00000000    15.00000000  -656.45779955  -656.45778763
     1.60000000    45.00000000    15.50000000  -656.45779823  -656.45778644
     1.60000000    45.00000000    16.00000000  -656.45779723  -656.45778553
     1.60000000    45.00000000    17.00000000  -656.45779564  -656.45778408
     1.60000000    45.00000000    18.00000000  -656.45779476  -656.45778327
     1.60000000    45.00000000    19.00000000  -656.45779420  -656.45778276
     1.60000000    45.00000000    20.00000000  -656.45779383  -656.45778241
     1.60000000    45.00000000    21.00000000  -656.45779359  -656.45778218
     1.60000000    45.00000000    22.00000000  -656.45779342  -656.45778202
     1.60000000    45.00000000    23.00000000  -656.45779330  -656.45778190
     1.60000000    45.00000000    24.00000000  -656.45779321  -656.45778181
     1.60000000    45.00000000    25.00000000  -656.45779314  -656.45778175
     1.60000000    45.00000000    26.00000000  -656.45779309  -656.45778170
     1.60000000    45.00000000    27.00000000  -656.45779306  -656.45778166
     1.60000000    45.00000000    28.00000000  -656.45779304  -656.45778165
     1.60000000    45.00000000    29.00000000  -656.45779303  -656.45778164
     1.60000000    45.00000000    30.00000000  -656.45779300  -656.45778161
     1.60000000    45.00000000    32.00000000  -656.45779298  -656.45778159
     1.60000000    45.00000000    34.00000000  -656.45779295  -656.45778156
     1.60000000    45.00000000    36.00000000  -656.45779294  -656.45778155
     1.60000000    45.00000000    38.00000000  -656.45779293  -656.45778154
     1.60000000    45.00000000    40.00000000  -656.45779293  -656.45778154
              0              0              0              0              0
     1.60000000    60.00000000     4.40000000  -656.38847252  -656.38868825
     1.60000000    60.00000000     4.80000000  -656.42671488  -656.42669308
     1.60000000    60.00000000     5.20000000  -656.44467212  -656.44460751
     1.60000000    60.00000000     5.40000000  -656.44954186  -656.44947852
     1.60000000    60.00000000     5.60000000  -656.45277095  -656.45271304
     1.60000000    60.00000000     5.80000000  -656.45488224  -656.45483050
     1.60000000    60.00000000     6.00000000  -656.45623909  -656.45619275
     1.60000000    60.00000000     6.20000000  -656.45709204  -656.45704988
     1.60000000    60.00000000     6.40000000  -656.45761246  -656.45757333
     1.60000000    60.00000000     6.60000000  -656.45791653  -656.45787951
     1.60000000    60.00000000     6.80000000  -656.45808218  -656.45804667
     1.60000000    60.00000000     7.00000000  -656.45816114  -656.45812681
     1.60000000    60.00000000     7.20000000  -656.45818730  -656.45815404
     1.60000000    60.00000000     7.40000000  -656.45818254  -656.45815036
     1.60000000    60.00000000     7.60000000  -656.45816070  -656.45812967
     1.60000000    60.00000000     8.00000000  -656.45809677  -656.45806832
     1.60000000    60.00000000     8.50000000  -656.45801577  -656.45799079
     1.60000000    60.00000000     9.00000000  -656.45795198  -656.45793019
     1.60000000    60.00000000     9.50000000  -656.45790558  -656.45788644
     1.60000000    60.00000000    10.00000000  -656.45787350  -656.45785626
     1.60000000    60.00000000    11.00000000  -656.45783575  -656.45782083
     1.60000000    60.00000000    11.50000000  -656.45782511  -656.45781088
     1.60000000    60.00000000    12.00000000  -656.45781749  -656.45780378
     1.60000000    60.00000000    12.50000000  -656.45781192  -656.45779862
     1.60000000    60.00000000    13.00000000  -656.45780779  -656.45779482
     1.60000000    60.00000000    13.50000000  -656.45780467  -656.45779197
     1.60000000    60.00000000    14.00000000  -656.45780228  -656.45778981
     1.60000000    60.00000000    14.50000000  -656.45780041  -656.45778814
     1.60000000    60.00000000    15.00000000  -656.45779895  -656.45778685
     1.60000000    60.00000000    15.50000000  -656.45779780  -656.45778585
     1.60000000    60.00000000    16.00000000  -656.45779690  -656.45778507
     1.60000000    60.00000000    17.00000000  -656.45779543  -656.45778379
     1.60000000    60.00000000    18.00000000  -656.45779461  -656.45778309
     1.60000000    60.00000000    19.00000000  -656.45779410  -656.45778264
     1.60000000    60.00000000    20.00000000  -656.45779376  -656.45778233
     1.60000000    60.00000000    21.00000000  -656.45779354  -656.45778212
     1.60000000    60.00000000    22.00000000  -656.45779338  -656.45778197
     1.60000000    60.00000000    23.00000000  -656.45779327  -656.45778186
     1.60000000    60.00000000    24.00000000  -656.45779319  -656.45778179
     1.60000000    60.00000000    25.00000000  -656.45779313  -656.45778173
     1.60000000    60.00000000    26.00000000  -656.45779308  -656.45778169
     1.60000000    60.00000000    27.00000000  -656.45779305  -656.45778165
     1.60000000    60.00000000    28.00000000  -656.45779303  -656.45778164
     1.60000000    60.00000000    29.00000000  -656.45779301  -656.45778162
     1.60000000    60.00000000    30.00000000  -656.45779299  -656.45778160
     1.60000000    60.00000000    32.00000000  -656.45779297  -656.45778158
     1.60000000    60.00000000    34.00000000  -656.45779295  -656.45778156
     1.60000000    60.00000000    36.00000000  -656.45779294  -656.45778155
     1.60000000    60.00000000    38.00000000  -656.45779293  -656.45778154
     1.60000000    60.00000000    40.00000000  -656.45779293  -656.45778154
              0              0              0              0              0
     1.60000000    75.00000000     3.50000000  -656.23390976  -656.23967769
     1.60000000    75.00000000     4.00000000  -656.37024988  -656.37157136
     1.60000000    75.00000000     4.40000000  -656.41858635  -656.41871631
     1.60000000    75.00000000     4.80000000  -656.44128987  -656.44103606
     1.60000000    75.00000000     5.20000000  -656.45151672  -656.45119801
     1.60000000    75.00000000     5.40000000  -656.45417619  -656.45387224
     1.60000000    75.00000000     5.60000000  -656.45588063  -656.45560367
     1.60000000    75.00000000     5.80000000  -656.45694775  -656.45670233
     1.60000000    75.00000000     6.00000000  -656.45759493  -656.45738120
     1.60000000    75.00000000     6.20000000  -656.45796954  -656.45778526
     1.60000000    75.00000000     6.40000000  -656.45817037  -656.45801227
     1.60000000    75.00000000     6.60000000  -656.45826292  -656.45812748
     1.60000000    75.00000000     6.80000000  -656.45829004  -656.45817393
     1.60000000    75.00000000     7.00000000  -656.45827937  -656.45817962
     1.60000000    75.00000000     7.20000000  -656.45824839  -656.45816244
     1.60000000    75.00000000     7.40000000  -656.45820785  -656.45813354
     1.60000000    75.00000000     7.60000000  -656.45816413  -656.45809965
     1.60000000    75.00000000     8.00000000  -656.45808032  -656.45803118
     1.60000000    75.00000000     8.50000000  -656.45799502  -656.45795910
     1.60000000    75.00000000     9.00000000  -656.45793422  -656.45790687
     1.60000000    75.00000000     9.50000000  -656.45789211  -656.45787022
     1.60000000    75.00000000    10.00000000  -656.45786373  -656.45784521
     1.60000000    75.00000000    11.00000000  -656.45783075  -656.45781556
     1.60000000    75.00000000    11.50000000  -656.45782155  -656.45780714
     1.60000000    75.00000000    12.00000000  -656.45781498  -656.45780106
     1.60000000    75.00000000    12.50000000  -656.45781016  -656.45779661
     1.60000000    75.00000000    13.00000000  -656.45780655  -656.45779330
     1.60000000    75.00000000    13.50000000  -656.45780380  -656.45779081
     1.60000000    75.00000000    14.00000000  -656.45780167  -656.45778891
     1.60000000    75.00000000    14.50000000  -656.45780000  -656.45778745
     1.60000000    75.00000000    15.00000000  -656.45779864  -656.45778629
     1.60000000    75.00000000    15.50000000  -656.45779758  -656.45778541
     1.60000000    75.00000000    16.00000000  -656.45779674  -656.45778474
     1.60000000    75.00000000    17.00000000  -656.45779529  -656.45778356
     1.60000000    75.00000000    18.00000000  -656.45779451  -656.45778295
     1.60000000    75.00000000    19.00000000  -656.45779402  -656.45778254
     1.60000000    75.00000000    20.00000000  -656.45779371  -656.45778226
     1.60000000    75.00000000    21.00000000  -656.45779350  -656.45778207
     1.60000000    75.00000000    22.00000000  -656.45779336  -656.45778194
     1.60000000    75.00000000    23.00000000  -656.45779325  -656.45778184
     1.60000000    75.00000000    24.00000000  -656.45779317  -656.45778177
     1.60000000    75.00000000    25.00000000  -656.45779312  -656.45778172
     1.60000000    75.00000000    26.00000000  -656.45779308  -656.45778168
     1.60000000    75.00000000    27.00000000  -656.45779304  -656.45778165
     1.60000000    75.00000000    28.00000000  -656.45779302  -656.45778162
     1.60000000    75.00000000    29.00000000  -656.45779300  -656.45778161
     1.60000000    75.00000000    30.00000000  -656.45779299  -656.45778160
     1.60000000    75.00000000    32.00000000  -656.45779296  -656.45778157
     1.60000000    75.00000000    34.00000000  -656.45779295  -656.45778156
     1.60000000    75.00000000    36.00000000  -656.45779294  -656.45778155
     1.60000000    75.00000000    38.00000000  -656.45779293  -656.45778154
     1.60000000    75.00000000    40.00000000  -656.45779293  -656.45778154
              0              0              0              0              0
     1.60000000    90.00000000     3.50000000  -656.29457509  -656.30707288
     1.60000000    90.00000000     4.00000000  -656.39245872  -656.39895494
     1.60000000    90.00000000     4.40000000  -656.42767994  -656.43163259
     1.60000000    90.00000000     4.80000000  -656.44449754  -656.44694200
     1.60000000    90.00000000     5.20000000  -656.45227759  -656.45379509
     1.60000000    90.00000000     5.40000000  -656.45436988  -656.45556232
     1.60000000    90.00000000     5.60000000  -656.45575267  -656.45668597
     1.60000000    90.00000000     5.80000000  -656.45665511  -656.45738153
     1.60000000    90.00000000     6.00000000  -656.45723476  -656.45779613
     1.60000000    90.00000000     6.20000000  -656.45759920  -656.45802923
     1.60000000    90.00000000     6.40000000  -656.45782141  -656.45814737
     1.60000000    90.00000000     6.60000000  -656.45795064  -656.45819457
     1.60000000    90.00000000     6.80000000  -656.45801988  -656.45819957
     1.60000000    90.00000000     7.00000000  -656.45805111  -656.45818082
     1.60000000    90.00000000     7.20000000  -656.45805877  -656.45814992
     1.60000000    90.00000000     7.40000000  -656.45805231  -656.45811396
     1.60000000    90.00000000     7.60000000  -656.45803781  -656.45807714
     1.60000000    90.00000000     8.00000000  -656.45799879  -656.45800918
     1.60000000    90.00000000     8.50000000  -656.45794913  -656.45794194
     1.60000000    90.00000000     9.00000000  -656.45790873  -656.45789464
     1.60000000    90.00000000     9.50000000  -656.45787784  -656.45786177
     1.60000000    90.00000000    10.00000000  -656.45785558  -656.45783941
     1.60000000    90.00000000    11.00000000  -656.45782800  -656.45781276
     1.60000000    90.00000000    11.50000000  -656.45782001  -656.45780515
     1.60000000    90.00000000    12.00000000  -656.45781412  -656.45779962
     1.60000000    90.00000000    12.50000000  -656.45780970  -656.45779554
     1.60000000    90.00000000    13.00000000  -656.45780631  -656.45779248
     1.60000000    90.00000000    13.50000000  -656.45780371  -656.45779020
     1.60000000    90.00000000    14.00000000  -656.45780161  -656.45778840
     1.60000000    90.00000000    14.50000000  -656.45779998  -656.45778705
     1.60000000    90.00000000    15.00000000  -656.45779863  -656.45778597
     1.60000000    90.00000000    15.50000000  -656.45779756  -656.45778516
     1.60000000    90.00000000    16.00000000  -656.45779668  -656.45778450
     1.60000000    90.00000000    17.00000000  -656.45779524  -656.45778344
     1.60000000    90.00000000    18.00000000  -656.45779446  -656.45778286
     1.60000000    90.00000000    19.00000000  -656.45779398  -656.45778248
     1.60000000    90.00000000    20.00000000  -656.45779368  -656.45778222
     1.60000000    90.00000000    21.00000000  -656.45779348  -656.45778204
     1.60000000    90.00000000    22.00000000  -656.45779334  -656.45778192
     1.60000000    90.00000000    23.00000000  -656.45779324  -656.45778182
     1.60000000    90.00000000    24.00000000  -656.45779317  -656.45778176
     1.60000000    90.00000000    25.00000000  -656.45779311  -656.45778171
     1.60000000    90.00000000    26.00000000  -656.45779307  -656.45778167
     1.60000000    90.00000000    27.00000000  -656.45779304  -656.45778164
     1.60000000    90.00000000    28.00000000  -656.45779302  -656.45778162
     1.60000000    90.00000000    29.00000000  -656.45779301  -656.45778161
     1.60000000    90.00000000    30.00000000  -656.45779299  -656.45778160
     1.60000000    90.00000000    32.00000000  -656.45779296  -656.45778157
     1.60000000    90.00000000    34.00000000  -656.45779295  -656.45778156
     1.60000000    90.00000000    36.00000000  -656.45779294  -656.45778155
     1.60000000    90.00000000    38.00000000  -656.45779293  -656.45778154
     1.60000000    90.00000000    40.00000000  -656.45779293  -656.45778154
              0              0              0              0              0
     1.60000000   105.00000000     3.50000000  -656.31431017  -656.33404844
     1.60000000   105.00000000     4.00000000  -656.39629160  -656.40901099
     1.60000000   105.00000000     4.40000000  -656.42745494  -656.43607144
     1.60000000   105.00000000     4.80000000  -656.44312079  -656.44884082
     1.60000000   105.00000000     5.20000000  -656.45085288  -656.45457390
     1.60000000   105.00000000     5.40000000  -656.45307377  -656.45605050
     1.60000000   105.00000000     5.60000000  -656.45461833  -656.45698594
     1.60000000   105.00000000     5.80000000  -656.45568895  -656.45756085
     1.60000000   105.00000000     6.00000000  -656.45642819  -656.45789901
     1.60000000   105.00000000     6.20000000  -656.45693616  -656.45808440
     1.60000000   105.00000000     6.40000000  -656.45728301  -656.45817335
     1.60000000   105.00000000     6.60000000  -656.45751783  -656.45820318
     1.60000000   105.00000000     6.80000000  -656.45767493  -656.45819828
     1.60000000   105.00000000     7.00000000  -656.45777825  -656.45817429
     1.60000000   105.00000000     7.20000000  -656.45784443  -656.45814101
     1.60000000   105.00000000     7.40000000  -656.45788502  -656.45810436
     1.60000000   105.00000000     7.60000000  -656.45790803  -656.45806778
     1.60000000   105.00000000     8.00000000  -656.45792197  -656.45800139
     1.60000000   105.00000000     8.50000000  -656.45791021  -656.45793625
     1.60000000   105.00000000     9.00000000  -656.45788934  -656.45789055
     1.60000000   105.00000000     9.50000000  -656.45786837  -656.45785893
     1.60000000   105.00000000    10.00000000  -656.45785114  -656.45783749
     1.60000000   105.00000000    11.00000000  -656.45782749  -656.45781186
     1.60000000   105.00000000    11.50000000  -656.45782012  -656.45780451
     1.60000000   105.00000000    12.00000000  -656.45781447  -656.45779915
     1.60000000   105.00000000    12.50000000  -656.45781009  -656.45779519
     1.60000000   105.00000000    13.00000000  -656.45780667  -656.45779221
     1.60000000   105.00000000    13.50000000  -656.45780398  -656.45778996
     1.60000000   105.00000000    14.00000000  -656.45780186  -656.45778822
     1.60000000   105.00000000    14.50000000  -656.45780015  -656.45778689
     1.60000000   105.00000000    15.00000000  -656.45779877  -656.45778586
     1.60000000   105.00000000    15.50000000  -656.45779763  -656.45778505
     1.60000000   105.00000000    16.00000000  -656.45779672  -656.45778443
     1.60000000   105.00000000    17.00000000  -656.45779524  -656.45778339
     1.60000000   105.00000000    18.00000000  -656.45779446  -656.45778284
     1.60000000   105.00000000    19.00000000  -656.45779397  -656.45778246
     1.60000000   105.00000000    20.00000000  -656.45779368  -656.45778221
     1.60000000   105.00000000    21.00000000  -656.45779349  -656.45778204
     1.60000000   105.00000000    22.00000000  -656.45779334  -656.45778191
     1.60000000   105.00000000    23.00000000  -656.45779324  -656.45778182
     1.60000000   105.00000000    24.00000000  -656.45779317  -656.45778175
     1.60000000   105.00000000    25.00000000  -656.45779311  -656.45778171
     1.60000000   105.00000000    26.00000000  -656.45779307  -656.45778167
     1.60000000   105.00000000    27.00000000  -656.45779304  -656.45778164
     1.60000000   105.00000000    28.00000000  -656.45779302  -656.45778162
     1.60000000   105.00000000    32.00000000  -656.45779296  -656.45778157
     1.60000000   105.00000000    34.00000000  -656.45779295  -656.45778156
     1.60000000   105.00000000    36.00000000  -656.45779294  -656.45778155
     1.60000000   105.00000000    38.00000000  -656.45779293  -656.45778154
     1.60000000   105.00000000    40.00000000  -656.45779293  -656.45778154
              0              0              0              0              0
     1.60000000   120.00000000     3.50000000  -656.31431789  -656.33830069
     1.60000000   120.00000000     4.00000000  -656.39374849  -656.40981640
     1.60000000   120.00000000     4.40000000  -656.42519996  -656.43615678
     1.60000000   120.00000000     4.80000000  -656.44149083  -656.44875378
     1.60000000   120.00000000     5.20000000  -656.44977364  -656.45447837
     1.60000000   120.00000000     5.40000000  -656.45221230  -656.45596763
     1.60000000   120.00000000     5.60000000  -656.45393679  -656.45691789
     1.60000000   120.00000000     5.80000000  -656.45515354  -656.45750701
     1.60000000   120.00000000     6.00000000  -656.45601004  -656.45785764
     1.60000000   120.00000000     6.20000000  -656.45661128  -656.45805344
     1.60000000   120.00000000     6.40000000  -656.45703185  -656.45815080
     1.60000000   120.00000000     6.60000000  -656.45732464  -656.45818727
     1.60000000   120.00000000     6.80000000  -656.45752710  -656.45818751
     1.60000000   120.00000000     7.00000000  -656.45766572  -656.45816738
     1.60000000   120.00000000     7.20000000  -656.45775921  -656.45813690
     1.60000000   120.00000000     7.40000000  -656.45782080  -656.45810219
     1.60000000   120.00000000     7.60000000  -656.45785985  -656.45806687
     1.60000000   120.00000000     8.00000000  -656.45789517  -656.45800163
     1.60000000   120.00000000     8.50000000  -656.45789764  -656.45793674
     1.60000000   120.00000000     9.00000000  -656.45788372  -656.45789094
     1.60000000   120.00000000     9.50000000  -656.45786616  -656.45785922
     1.60000000   120.00000000    10.00000000  -656.45785064  -656.45783773
     1.60000000   120.00000000    11.00000000  -656.45782812  -656.45781201
     1.60000000   120.00000000    11.50000000  -656.45782077  -656.45780463
     1.60000000   120.00000000    12.00000000  -656.45781503  -656.45779925
     1.60000000   120.00000000    12.50000000  -656.45781053  -656.45779527
